公司代码,年份,ST标签,行业,资产报酬率TTM,总资产净利润率ROATTM,流动资产净利润率TTM,固定资产净利润率TTM,净资产收益率ROETTM,息税前利润EBITTTM,息前税后利润,息税折旧摊销前收入EBITDATTM,净利润与利润总额比,利润总额与息税前利润相比,息税前利润与资产总额比,投入资本回报率ROIC,长期资本收益率,营业毛利率TTM,营业成本率TTM,营业利润率TTM,营业净利率TTM,总营业成本率TTM,销售费用率TTM,管理费用率TTM,财务费用率TTM,销售期间费用率TTM,成本费用利润率TTM,资产减值损失营业收入TTM,息税折旧摊销前利润率TTM,息税前营业利润率TTM,现金与利润总额比TTM,归属于母公司净资产收益率ROETTM,归属于母公司综合收益率TTM,投资收益率,流动比率,速动比率,保守速动比率,现金比率,营运资金与借款比,营运资金,利息保障倍数B,经营活动产生的现金流量净额流动负债,现金流利息保障倍数,现金流到期债务保障倍数,资产负债率,长期借款与总资产比,有形资产负债率,有形资产带息债务比,权益乘数,产权比率,权益对负债比率,长期资本负债率,长期负债权益比率,长期债务与营运资金比率,息税折旧摊销前利润负债合计,经营活动产生的现金流量净额负债合计,经营活动产生的现金流量净额带息债务,负债与权益市价比率,有形净值债务率,固定支出偿付倍数,权益乘数2,应收账款与收入比,应收账款周转率TTM,应收账款周转天数TTM,存货与收入比,存货周转率TTM,存货周转天数TTM,营业周期TTM,应付账款周转率TTM,营运资金资本周转率TTM,现金及现金等价物周转率TTM,流动资产与收入比,流动资产周转率TTM,固定资产与收入比,固定资产周转率TTM,非流动资产周转率TTM,资本密集度,总资产周转率TTM,股东权益周转率TTM,资本保值增值率B,母公司资本保值增值率,资本积累率B,母公司资本积累率,固定资产增长率B,总资产增长率B,净资产收益率增长率B,基本每股收益增长率B,稀释每股收益增长率B,净利润增长率B,利润总额增长率B,营业利润增长率B,归属于母公司净利润增长率,综合收益增长率,归属于母公司综合收益增长率,营业收入增长率B,营业总收入增长率,营业总成本增长率,销售费用增长率,管理费用增长率,应计项目,每股经营活动产生的净流量增长率B,经营活动产生的净流量增长率B,可持续增长率,所有者权益增长率B,每股净资产增长率B,所有者权益增长率C,每股净资产增长率C,净资产收益率增长率C,净利润增长率C,营业收入增长率C,总资产增长率C,利润总额增长率C,固定资产增长率C,基本每股收益增长率C,营业利润增长率C,可持续增长率2,市盈率PETTM,市销率PSTTM,市现率PCFTTM,市净率PB,市值有形资产比,市盈率母公司PETTM,市净率母公司PB,市值A,市值B,托宾Q值C,托宾Q值D,账面市值比B,普通股获利率B,企业价值倍数TTM,财务杠杆,经营杠杆,综合杠杆,总资产,应收账款,存货,股东权益合计,主营业务收入,销售费用,应付普通股股利,经营活动产生的现金流量净额,资产收益率C,边际利润率,净资产收益率C,每股收益,每股净资产,资本支出,实际税率,特殊项目利润,员工数目,负债合计,流动负债合计,短期借款,一年到期长期负债,长期负债,长期借款,主营业务利润,税前总利润,实际所得税,净利润,债务利息支出,存货周转率,长期负债比率,资产收益率,资产收益率2,资产收益率3,净资产收益率,净资产收益率2,净资产收益率3,主营收入增长率,息税前盈余,流动资产比率,应计总利息比率,企业平均含息负债,期初含息负债,期末含息负债,是否发生差错更正,货币资金,应收票据净额,应收账款净额,预付款项净额,其他应收款净额,存货净额,其他流动资产,流动资产合计,长期股权投资净额,固定资产净额,在建工程净额,无形资产净额,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,一年内到期的非流动负债,其他流动负债,长期应付款,长期负债合计,递延所得税负债,非流动负债合计,实收资本或股本,资本公积,盈余公积,未分配利润,归属于母公司所有者权益合计,少数股东权益,所有者权益合计,负债与所有者权益总计,营业总收入,营业收入,营业总成本,营业成本,税金及附加,管理费用,财务费用,投资收益,资产减值损失,营业利润,加营业外收入,减营业外支出,利润总额,减所得税费用,归属于母公司所有者的净利润,少数股东损益,基本每股收益,稀释每股收益,综合收益总额,归属于母公司所有者的综合收益,资产减值准备,固定资产折旧油气资产折耗生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产无形资产和其他长期资产的损失收益以号填列,财务费用收益以号填列,投资损失收益以号填列,递延所得税资产减少增加以号填列,存货的减少增加以号填列,经营性应收项目的减少增加以号填列,经营性应付项目的增加减少以号填列,现金的期末余额,现金的期初余额,现金及现金等价物净增加额,销售商品提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,收回投资收到的现金,取得投资收益收到的现金,处置固定资产无形资产和其他长期资产收回的现金净额,投资活动产生的现金流入小计,购建固定资产无形资产和其他长期资产支付的现金,投资支付的现金,投资活动产生的现金流出小计,投资活动产生的现金流量净额,取得借款收到的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利利润或偿付利息支付的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,期初现金及现金等价物余额,期末现金及现金等价物余额,上市公司ID,注册资本,上市公司规模,审计师是否来自四大会计师事务所,审计师是否来自境外会计师事务所,制造业取两位代码其他行业用大类,是否制造业,是否沪深上市,是否北证上市,重污染分组1,重污染分组2,重污染分组3,是否属于西部,是否属于东部,是否属于中部,产权性质,每股税前现金股利,每股税后现金股利,股利分配率,每股股利变动值,每股股利变动比率,收益留存率,股利分配率2,股利分配率3,第一大股东持股比率,前十大股东持股比例,股权性质编码,两权分离率,正面词汇数量,负面词汇数量,词汇总量,句子数量,文字数量,情感语调1,情感语调2,审计意见类型,实际控制人拥有上市公司所有权比例,实际控制人拥有上市公司控制权比例,实际控制人两权分离率,控股股东持股比例,控股股东性质,股权制衡度,机构投资者持股比例,是否持有银行股份,是否持有其他金融机构股份,管理层前三名薪酬总额,管理层薪酬总额,两职合一,管理层持股比例,董事会规模,独立董事占比,监事会规模,高管人数,管理层男性占比,管理层平均年龄,董监高是否具有金融背景,董监高是否具有海外背景,董监高是否兼任股东单位职务,员工人数,人均创利,超额雇员率,员工密集度,独立董事网络中心度,是否存在一控多情况,华政综合评级,华政综合得分,年开盘价,年收盘价,年个股交易股数,年个股交易金额,年个股流通市值,年个股总市值,年交易天数,考虑现金红利再投资的年个股回报率,不考虑现金红利再投资的年个股回报率,境内审计费用金额,审计费用合计,数字化转型吴非DCG,赫芬达尔指数HHI_主营业务收入,赫芬达尔指数HHI_营业收入,赫芬达尔指数HHI_资产,赫芬达尔指数HHI_所有者权益,行业集中度CR1_4,行业集中度CR1_5,行业集中度CR1_8,行业集中度CR1_10,行业集中度CR2_4,行业集中度CR2_5,行业集中度CR2_8,行业集中度CR2_10,企业勒纳指数,行业勒纳指数,企业勒纳指数的倒数,行业勒纳指数的倒数,政府补助,政府补助占总资产比例,政府补助占营业收入比例,ln政府补助,当年独立申请的发明数量,当年独立申请的实用新型数量,当年独立申请的外观设计数量,当年联合申请的发明数量,当年联合申请的实用新型数量,当年联合申请的外观设计数量,当年独立获得的发明数量,当年独立获得的实用新型数量,当年独立获得的外观设计数量,当年联合获得的发明数量,当年联合获得的实用新型数量,当年联合获得的外观设计数量,净利润现金净含量TTM,营业收入现金含量TTM,营业收入现金净含量TTM,营业利润现金净含量TTM,筹资活动债权人现金净流量TTM,筹资活动股东现金净流量TTM,折旧摊销TTM,公司现金流TTM1,公司现金流TTM2,股权现金流1,股权现金流TTM1,股权现金流TTM2,公司自由现金流原有,股权自由现金流原有,全部现金回收率,营运指数,资本支出与折旧摊销比,现金适合比率,现金再投资比率,现金满足投资比率,股权自由现金流,企业自由现金流,每股收益TTM1,每股收益TTM2,每股收益TTM3,每股收益TTM4,每股综合收益TTM1,每股综合收益TTM2,归属于母公司每股收益TTM1,归属于母公司每股综合收益TTM1,每股营业总收入TTM1,每股营业收入TTM1,息税前每股收益TTM1,息税折旧摊销前每股收益TTM1,每股营业利润TTM1,每股净资产1,每股有形资产1,每股负债1,每股资本公积1,每股盈余公积1,每股未分配利润1,每股留存收益1,归属于母公司每股净资产1,每股经营活动产生的现金流量净额TTM1,每股投资活动现金净流量TTM1,每股筹资活动现金净流量TTM1,每股企业自由现金流量TTM1,每股股东自由现金流量TTM1,每股折旧和摊销TTM1,每股企业自由现金流原有,每股股权自由现金流原有,每股现金净流量TTM1,每股现金净流量TTM2,归属于母公司每股收益TTM2,归属于公司每股综合收益TTM2,每股营业总收入TTM2,每股营业收入TTM2,息税前每股收益TTM2,息税折旧摊销前每股收益TTM2,每股营业利润TTM2,每股净资产2,每股有形资产2,每股负债2,每股资本公积2,每股盈余公积2,每股未分配利润2,每股留存收益2,归属于母公司每股净资产2,每股经营活动产生的现金流量净额TTM2,每股投资活动现金净流量TTM2,每股筹资活动现金净流量TTM2,每股企业自由现金流量TTM2,每股股东自由现金流量TTM2,每股折旧和摊销TTM2,每股企业自由现金流量3,每股股东自由现金流量3,非经常性损益,归属于上市公司股东的扣除非经常性损益的净利润,加权平均净资产收益率,扣除非经常性损益后的加权平均净资产收益率,扣除非经常性损益后的基本每股收益,统计口径,监管层总人数,其中女性监管层人数,董事人数,其中女性董事人数,其中独立董事人数,监事人数,高级管理人员数,其中女性高级管理人员数,监管层持股数量,董事会持股数量,监事会持股数量,高级管理人员持股数量,监管层年薪总额,董事薪酬总额,监事薪酬总额,高级管理人员薪酬总额,监管层前三名薪酬总额,董事前三名薪酬总额,监事前三名薪酬总额,高级管理人员前三名薪酬总额,未领取薪酬监管层人数,其中未领取薪酬董事人数,其中未领取薪酬监事人数,监管层第一名薪酬,董事第一名薪酬,监事第一名薪酬,高级管理人员第一名薪酬,持有本公司股份的董事总人数,持有本公司股份的监事人数,公司年龄,市账比,净营运资本,息税前利润,现金股利,现金股利支付率,经营性净现金流,现金持有,托宾Q值,KZ指数,企业经营年度,SA指数,是否支付现金股利,行业销售收入增长率,销售收入增长率,WW指数,当年独立申请的绿色发明数量,当年独立申请的绿色实用新型数量,当年联合申请的绿色发明数量,当年联合申请的绿色实用新型数量,当年独立获得的绿色发明数量,当年独立获得的绿色实用新型数量,当年联合获得的绿色发明数量,当年联合获得的绿色实用新型数量,研发投入金额,研发投入占营业收入比例,TFP_OP,TFP_LP,TFP_FE,TFP_GMM,ST_未来2年
200020,2011,0,C39,0.048077,0.014882,0.026703,0.050338,0.038176,33516333,23920240,52418803,0.713689,0.433713,0.050145,0.048789,0.071368,0.099015,0.900985,0.017336,0.011846,0.982664,0.006174,0.042943,0.021672,0.070789,0.017009,0.006779,0.059854,0.03827,3.313798,0.038176,0.038176,,1.764653,1.491917,1.395869,0.525428,0.539417,156800000,1.546607,0.23491,2.538003,1.425364,0.58566,0.278494,0.63503,0.471964,2.413475,1.413475,0.707476,0.402278,0.673019,1.188679,0.123226,0.11324,0.170103,0.378908,1.739951,1.383727,2.565355,0.097688,6.554532,55.686661,0.06386,12.101515,30.161513,85.848174,9.332982,5.439697,9.603792,0.413189,2.254207,0.237012,4.249353,2.837616,0.76319,1.256245,3.222713,1.038919,1.038919,0.038919,0.038919,0.014401,-0.079225,0.088111,0.12963,0.188272,0.130459,0.162475,0.040977,0.130459,0.130459,0.130459,0.174627,0.174627,0.177293,0.344426,0.175135,-64853917,-0.151917,-0.151917,0.038919,0.038919,0.038919,0.038919,0.038919,0.088111,0.130459,0.174627,-0.079225,0.162475,0.014401,0.12963,0.040977,0.038919,,,,,,,,,,,,,,,2.305672,1.563978,3.60602,668400000,85553134,55927484,276900000,827600000,5407314.5,0,48170937,0.014882,0.99451,0.038176,0.036638,0.978026,17857671,0.286311,-646015.32,1004,391400000,205100000,104500000,0,186100000,186100000,39465743,14536472,4161951,10374521,18723197,14.108683,0.476145,0.015522,0.014882,0.014882,0.037461,0.038176,0.038176,0.176621,33516333,0.541396,-884417.84,280600000,270400000,290700000,0,141400000,59258577,85553134,9724896.4,9970760.6,55927484,0,361900000,0,207600000,2667769.5,51963538,1541966.7,7049837.4,0,306500000,668400000,33795522,43332377,263497.35,4005890.3,719584.69,0,0,18400291,0,0,0,186100000,0,186400000,283200000,109500000,77391593,-193100000,276900000,0,276900000,668400000,875800000,875800000,860600000,789100000,3599651.2,37608577,18979860,0,5937235.3,15182488,285637.27,931652.59,14536472,4161951,10374521,0,0.0366,0.0385,10374521,10374521,5937235.3,16612864,1463347.6,826258.33,285821.4,21770422,0,-174558.55,17522340,64596513,-91043827,107700000,74637043,33107685,808300000,0,55277108,863600000,678200000,37996754,28266271,70934900,815400000,0,0,0,0,17857671,0,17857671,-17857671,533500000,533500000,508900000,18723197,527600000,5841645.1,-3047225.8,74637043,107700000,,,,,,,,,,,,,,,,,,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,2.26,55408778,202900000,230510.59,230510.59,240,-0.469484,-0.469484,,,,0.0149947,0.0148286,0.0105494,0.009272,0.0000432,0.0000607,0.0001194,0.000162,0.0000514,0.0000514,0.0001283,0.0001697,0.0498976,0.0694908,20.04104,14.39039,,,,,,,,,,,,,,,,,4.643196,0.92292,0.055004,3.172796,24564842,-18723197,18902470,-870300000,27266040,46463153,-106400000,51830882,45375294,-477100000,0.072071,1.619276,0.944727,2.671933,0.132203,0.009039,-489100000,33359268,0.036638,0.036638,0.03892,0.03892,0.036638,0.036638,0.036638,0.036638,3.092861,3.092861,0.118365,0.18512,0.053618,0.978026,2.17693,1.382415,0.386694,0.273313,-0.681981,-0.408668,0.978026,0.170118,-0.063065,0.02063,0.096292,0.183044,0.066755,0.160245,-1.684827,0.116922,0.116922,0.036638,0.036638,3.092861,3.092861,0.118365,0.18512,0.053618,0.978026,2.17693,1.382415,0.386694,0.273313,-0.681981,-0.408668,0.978026,0.170118,-0.063065,0.02063,0.096292,0.183044,0.066755,0.160245,-1.684827,-517849.46,10892371,3.82,4.01,0.0385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
200053,2011,0,G58,0.068183,0.038815,0.235951,0.296458,0.098218,220000000,186000000,305800000,0.84561,0.673221,0.060301,0.058116,0.089476,0.644614,0.355386,0.311869,0.271105,0.736747,0.002767,0.132123,0.15562,0.29051,0.435146,-0.000024,0.6621,0.476223,1.807324,0.117176,0.117176,0.069069,0.808516,0.807404,0.433897,0.395734,-0.341407,-194600000,2.7421,0.263412,3.723394,0.486803,0.61383,0.098657,0.821306,0.727307,2.589535,1.589535,0.629115,0.46474,0.868251,-6.28646,0.156737,0.137167,0.158125,0.616657,4.596159,1.938816,2.530403,0.083914,11.699535,31.197821,0.002445,160.27379,2.277353,33.475174,18.602309,,1.569366,1.778511,0.87033,0.947877,1.093516,0.171364,7.897398,0.143174,0.362287,1.234339,1.109137,0.234339,0.109137,0.075804,0.300703,-0.180521,-0.096774,-0.096774,-0.05885,-0.040404,-0.051495,-0.091085,-0.05885,-0.091085,0.154513,0.154513,0.20311,-0.296505,0.017601,-210800000,0.049109,0.049109,0.067185,0.234339,0.234339,0.234339,0.234339,-0.237527,-0.05885,0.154513,0.300703,-0.040404,0.075804,-0.096774,-0.051495,0.067185,10.972354,2.974661,5.133739,0.975383,0.503976,10.629066,1.18419,3631000000,2902000000,0.795432,1.06429,1.257178,-0.388598,11.873134,1.485397,1.390316,2.065171,3648000000,38761849,1129514.3,1160000000,456100000,1278007,8382728,267700000,0.038815,1.007852,0.117176,0.543061,6.10904,380200000,0.15439,4034354.6,461,2239000000,1016000000,210000000,549800000,500000000,359900000,254200000,148100000,22864230,125200000,96791910,145.33791,0.54623,0.034328,0.038815,0.038815,0.111411,0.117176,0.117176,0.139967,220000000,0.225202,-314000000,1144000000,1169000000,1120000000,0,402100000,0,38761849,1414854.4,7743467,1129514.3,369600000,821500000,325100000,437800000,341500000,921500000,0,16752610,76216717,2826000000,3648000000,0,10108928,2093276.9,16729892,25815967,8692594,8382728,184500000,549800000,0,140100000,500000000,0,1223000000,230600000,234100000,243000000,452600000,1160000000,248400000,1409000000,3648000000,461900000,461900000,340300000,164200000,41977231,61030773,71884409,22456865,-11001.62,144100000,4653207.1,618852.5,148100000,22864230,129300000,-4044550.3,0.56,0.56,125200000,129300000,-11001.62,56747492,29113573,,-546451.05,75930125,-22456865,-5123806.9,-210518.49,4532825.6,4448785.8,402100000,186600000,215500000,464100000,0,21676209,485800000,59291649,55575261,79764724,23497618,218100000,0,48000000,517402.56,125400000,380200000,0,768500000,-643100000,565000000,1445000000,613800000,96791910,854800000,590300000,667760.88,186600000,402100000,102825,230600000,2805000000,N,N,G,0,1,0,0,0,0,0,1,0,1,0.158464,0.142618,0.291797,0.031476,0.247863,0.708203,0.291797,0.291797,51.79,74.48,1,26.4482,186,87,2512,105,4915,0.0394,0.3626,标准无保留意见,10.5718,37.02,26.4482,51.79,0,0.419,73.47,0,0,2435300,4082000,,0.1439,10,40,6,5,90,50.75,1,1,1,461,271648.16,0.21,0.998,0.3,1,,,12,7.35,43161428,435100000,817173,1694910,233,-0.372178,-0.372651,775000,775000,,0.087275,0.0878657,0.0604189,0.0451797,0.001086,0.0015121,0.0030241,0.00426,0.0011304,0.0015642,0.0030428,0.0042919,0.509724,0.1010409,1.961846,9.896978,,,,,,,,,,,,,,,,,2.137302,1.004727,0.579434,1.857938,507000000,83328090,85861066,-5371000000,-374800000,-10019249,-964700000,132200000,-403400000,-1078000000,0.07337,1.491309,4.4283,0.56086,0.470876,0.482945,-867900000,-193300000,0.543061,0.543061,0.525566,0.525566,0.543061,0.543061,0.5606,0.5606,2.003137,2.003137,0.953939,1.326277,0.624717,6.10904,11.823282,9.710532,1.015356,1.053732,1.96275,3.016481,5.031838,1.160685,-2.788818,2.559922,-1.625237,0.573331,0.372338,-1.749337,-4.674732,0.934684,0.934684,0.5606,0.5606,2.003137,2.003137,0.953939,1.326277,0.624717,6.10904,11.823282,9.710532,1.015356,1.053732,1.96275,3.016481,5.031838,1.160685,-2.788818,2.559922,-1.625237,0.573331,0.372338,-1.749337,-4.674732,3496866,125800000,11.77,11.45,0.55,1,20,2,10,0,4,6,5,1,331782,139600,0,310182,4082000,1038000,633300,3448700,2435300,1038000,633300,2435300,9,5,4,1038000,1038000,331900,1038000,3,0,16,2.577666,-596700000,220000000,36541798,0.291798,267700000,402100000,0.995417,3.091407,16,-3.792141,1,0.151761,0.154513,-1.024494,,,,,,,,,,,5.9292013,7.0448411,9.856642,4.7995129,0
200054,2011,0,C37,-0.034579,-0.064228,-0.145859,-0.226448,-0.494224,-101800000,-104600000,-21217352,,,-0.037836,-0.055112,-0.131647,0.112468,0.887532,-0.072031,-0.076522,1.086174,0.068684,0.082274,0.033284,0.184241,-0.068596,0.000388,-0.008583,-0.041197,,-0.495006,-0.495006,0.052888,0.538772,0.369542,0.315313,0.083197,-0.65994,-893000000,-1.299071,-0.02467,-0.580501,-0.160578,0.892939,0.173383,0.93249,0.570025,9.340488,8.340488,0.119897,0.618619,1.622047,-0.523455,-0.00828,-0.018639,-0.042239,0.854178,13.812672,-0.130241,7.694842,0.066425,14.541158,25.101165,0.132537,6.985958,52.247666,77.348831,4.492433,,12.050903,0.421953,1.906116,0.329744,2.959268,1.499745,1.088831,0.839344,6.458618,0.603705,0.603203,-0.396295,-0.396797,-0.047253,-0.158543,-27.128292,-16.8,-16.8,-16.767941,-13.745179,-22.83244,-16.760654,-22.316276,-22.33195,-0.00072,-0.00072,0.07281,-0.021918,0.330083,-37236726,-3.096002,-3.096002,-0.396295,-0.396295,-0.396295,-0.396295,-0.396295,-27.11861,-16.767941,-0.00072,-0.158543,-13.745179,-0.047253,-16.8,-22.83244,-0.396295,,0.31318,,2.686604,0.30037,,2.702657,2814000000,2598000000,0.965223,1.007976,1.03603,-0.511417,,,,,2692000000,164200000,327600000,286500000,2335000000,169800000,0,-47764429,-0.064228,1.009653,-0.495006,-0.396169,0.603514,56718768,-0.027398,-6057017.7,2844,2404000000,1936000000,886400000,115400000,467400000,466700000,229800000,-184100000,5044687.2,-189200000,81769945,6.696504,0.194479,-0.070279,-0.064228,-0.064228,-0.657818,-0.495006,-0.495006,-0.00714,-101800000,0.387529,-1129000000,1129000000,790100000,1469000000,0,190600000,255600000,164200000,84180708,20812822,327600000,0,1043000000,661100000,815200000,637819.15,114200000,11958172,3695408.8,1224000,1649000000,2692000000,182100000,493000000,90848771,1295690.9,122000000,0,0,44989143,115400000,0,0,467400000,0,467400000,477500000,603200000,125700000,-919900000,286500000,1711694.9,288200000,2692000000,2472000000,2472000000,2685000000,2194000000,34643343,203400000,82281363,34964484,958716.5,-178100000,6210952.5,12267970,-184100000,5044687.2,-188400000,-728237.76,-0.395,-0.395,-189200000,-188400000,958716.5,69160023,6101003.1,5366295.4,315533.93,86043705,-34964484,5045885,-27151250,-101000000,131500000,161100000,249200000,-88122991,1934000000,33186282,26832897,1994000000,1631000000,214400000,77554831,118500000,2042000000,0,16000000,89974.04,16089974,56718768,10000000,66718768,-50628794,1674000000,2408000000,995900000,81769945,2397000000,11131415,-861183.33,249200000,161100000,102826,477500000,3199000000,N,N,C3,1,1,0,0,0,0,1,0,0,1,,,,,,,,,71.13,75.8,1,0,1212,1006,23644,422,47242,0.0087,0.0929,标准无保留意见,71.13,71.13,0,71.13,1,0.0572,72.688,0,0,581800,1649100,0,0,10,40,5,7,91.3,45.39,1,0,1,2844,-66515.73,0.38,1.1504,0.33,1,,,3.91,2,44915869,148400000,240000,955000,242,-0.487179,-0.487179,650000,650000,,0.0149947,0.0148286,0.0105494,0.009272,0.0000432,0.0000607,0.0001194,0.000162,0.0000514,0.0000514,0.0001283,0.0001697,-0.0384892,0.0694908,-25.98128,14.39039,,,,,,,,,,,,,,,,,,0.782269,-0.019321,,92901360,-81769945,80627321,-4930000000,-99254406,-553000000,-204900000,-6353046.2,1345746.8,-1079000000,-0.017745,0.360745,0.703468,-0.288363,-0.081888,0.072116,-1125000000,-44241606,-0.396169,-0.396169,-0.383484,-0.383484,-0.396169,-0.396169,-0.394644,-0.394644,5.177217,5.177217,-0.213287,-0.044434,-0.372919,0.603514,5.398018,5.033599,1.263205,0.263217,-1.926493,-1.663276,0.599929,-0.10003,-0.106029,0.023312,-0.207863,-0.013305,0.168853,0.002818,-2.259779,-0.184551,-0.184551,-0.394644,-0.394644,5.177217,5.177217,-0.213287,-0.044434,-0.372919,0.603514,5.398018,5.033599,1.263205,0.263217,-1.926493,-1.663276,0.599929,-0.10003,-0.106029,0.023312,-0.207863,-0.013305,0.168853,0.002818,-2.259779,-5296425.1,-183100000,-49.5,-48.11,-0.384,1,19,2,10,0,4,5,7,0,0,0,0,0,1649100,692000,341300,1196300,581800,580500,341300,581800,4,2,2,213900,213900,142600,213900,0,0,16,9.764347,-1084000000,-101800000,0,0,-47764429,190600000,1.045379,6.088243,16,-3.778551,0,0.227427,-0.00072,-0.926907,,,,,,,,,49667924,,6.6152709,8.3360192,11.362861,5.5077589,1
201872,2011,0,G58,0.130071,0.104811,0.731875,0.260086,0.168775,828700000,677900000,1030000000,0.818014,0.985072,0.126709,0.117678,0.200154,0.550364,0.449636,0.478003,0.390938,0.591212,0,0.092607,0.007242,0.09985,0.808559,0.000147,0.603086,0.485153,0.914071,0.150774,0.150518,0.081958,0.340209,0.329541,0.322103,0.217337,-0.963334,-1454000000,54.979201,0.338719,60.317819,31.54253,0.372183,0.013761,0.443346,0.303248,1.592822,0.592822,1.686847,0.053302,0.056303,-0.159053,0.426636,0.309033,0.433863,0.304614,0.793627,4.817934,1.610269,0.135116,8.320812,43.865911,0.013758,32.414363,11.26044,55.126351,4.098005,,2.710234,0.438767,1.872101,1.453091,0.665287,0.312915,3.828867,0.268103,0.431717,1.078512,1.070457,0.078512,0.070457,-0.064411,0.054504,-0.208346,-0.152432,-0.152432,-0.19218,-0.153541,-0.151641,-0.152569,-0.192663,-0.153201,-0.018548,-0.018548,0.089993,,0.20955,-148800000,-0.194914,-0.194914,0.11089,0.078512,0.078512,0.078512,0.078512,-0.250986,-0.19218,-0.018548,0.054504,-0.153541,-0.064411,-0.152432,-0.151641,0.11089,,,,,,,,,,,,,,,1.015154,1.243084,1.261922,6540000000,230800000,23500358,3468000000,1644000000,,365200000,746200000,0.104811,0.98215,0.150774,1.03569,6.368324,585900000,0.181986,-157325,1813,2434000000,2203000000,1419000000,14951750,171800000,90000000,817400000,816300000,148600000,667800000,361200000,32.682066,0.094975,0.102103,0.104811,0.104811,0.145812,0.150774,0.150774,-0.026972,828700000,0.114594,152200000,1581000000,1639000000,1524000000,0,478800000,0,230800000,3497668,11833877,23500358,1003913,749500000,1437000000,2482000000,517800000,1039000000,62488532,59250919,142100000,5791000000,6540000000,8704900,160100000,5045311,55945867,121800000,1637790,365200000,50809293,14951750,,,171800000,1142500,231200000,644800000,166200000,421700000,2249000000,3468000000,638300000,4106000000,6540000000,1708000000,1708000000,1010000000,768000000,71021926,158200000,12370981,118200000,251074,816500000,1878537,2035862,816300000,148600000,505600000,162100000,0.784,0.784,666900000,504800000,251074,159500000,38525927,3389657,1889222,24358158,-118200000,-7167257,388168,-44983485,19128059,478800000,781700000,-302900000,1650000000,,31724082,1681000000,412500000,218900000,225900000,77851434,935100000,44879120,51044863,1039749,96963732,585900000,0,806200000,-709200000,1449000000,1541000000,1506000000,361200000,1872000000,-330700000,-9159475,781700000,478800000,,,,,,,,,,,,,,,,,0.4,0.36,0.386216,-0.063,-0.136069,0.613784,0.386216,0.386216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.117427,0.965691,0.436845,0.913895,-61448649,-269300000,201400000,-7546000000,27815818,335200000,-2690000000,-33632831,1480000000,-35954553,0.114092,1.002967,2.908453,0.788164,0.302662,1.01667,-952600000,563600000,1.03569,1.03569,1.035935,1.035935,1.034363,1.034363,0.784233,0.782906,2.649245,2.649245,1.28529,1.597723,1.266347,6.368324,8.515433,3.775281,0.257809,0.654026,3.487668,4.141695,5.378399,1.157309,-1.099962,-0.512974,0.043141,-0.052163,0.312433,2.295748,-0.055764,-0.469833,-0.469833,0.784233,0.782906,2.649245,2.649245,1.28529,1.597723,1.266347,6.368324,8.515433,3.775281,0.257809,0.654026,3.487668,4.141695,5.378399,1.157309,-1.099962,-0.512974,0.043141,-0.052163,0.312433,2.295748,-0.055764,15327,505600000,15.19,15.19,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
